name,name_hiragana,name_romaji,needs_correction
宝積寺,ほうしゃくじ,houshakuji,1
秋田,あきた,akita,1
羽後牛島,うごうしじま,ugoushijima,1
桂根,かつらね,katsurane,1
下浜,しもはま,shimohama,1
羽後本荘,うごほんじょう,ugohonjou,1
羽前大山,うぜんおおやま,uzenooyama,1
東酒田,ひがしさかた,higashisakata,1
酒田,さかた,sakata,1
折渡,おりわたり,oriwatari,1
吹浦,ふくら,fukura,1
岩城みなと,いわきみなと,iwakiminato,1
西袋,にしぶくろ,nishibukuro,1
女鹿,めが,mega,1
南鳥海,みなみちょうかい,minamichoukai,1
西目,にしめ,nishime,1
遊佐,ゆざ,yuza,1
金浦,このうら,konoura,1
羽後岩谷,うごいわや,ugoiwaya,1
羽前水沢,うぜんみずさわ,uzenmizusawa,1
鶴岡,つるおか,tsuruoka,1
羽後亀田,うごかめだ,ugokameda,1
象潟,きさかた,kisakata,1
小砂川,こさがわ,kosagawa,1
砂越,さごし,sagoshi,1
仁賀保,にかほ,nikaho,1
上浜,かみはま,kamihama,1
本楯,もとたて,mototate,1
藤島,ふじしま,fujishima,1
余目,あまるめ,amarume,1
北余目,きたあまるめ,kitaamarume,1
道川,みちかわ,michikawa,1
月岡,つきおか,tsukioka,1
間島,まじま,majima,1
岩船町,いわふねまち,iwafunemachi,1
村上,むらかみ,murakami,1
加治,かじ,kaji,1
あつみ温泉,あつみおんせん,atsumionsen,1
小岩川,こいわがわ,koiwagawa,1
中浦,なかうら,nakaura,1
平木田,ひらきだ,hirakida,1
越後早川,えちごはやかわ,echigohayakawa,1
越後寒川,えちごかんがわ,echigokanngawa,1
小波渡,こばと,kobato,1
金塚,かねづか,kanezuka,1
水原,すいばら,suibara,1
神山,かみやま,kamiyama,1
五十川,いらがわ,iragawa,1
三瀬,さんぜ,sannze,1
鼠ヶ関,ねずがせき,nezugaseki,1
勝木,がつぎ,gatsugi,1
京ヶ瀬,きょうがせ,kyougase,1
府屋,ふや,fuya,1
桑川,くわがわ,kuwagawa,1
中条,なかじょう,nakajou,1
新津,にいつ,niitsu,1
新発田,しばた,shibata,1
坂町,さかまち,sakamachi,1
柏崎,かしわざき,kashiwazaki,1
岩室,いわむろ,iwamuro,1
越後赤塚,えちごあかつか,echigoakatsuka,1
分水,ぶんすい,bunsui,1
小島谷,おじまや,ojimaya,1
東柏崎,ひがしかしわざき,higashikashiwazaki,1
内野,うちの,uchino,1
刈羽,かりわ,kariwa,1
小木ノ城,おぎのじょう,oginojou,1
新潟大学前,にいがただいがくまえ,niigatadaigakumae,1
西中通,にしなかどおり,nishinakadoori,1
巻,まき,maki,1
越後曽根,えちごそね,echigosone,1
北吉田,きたよしだ,kitayoshida,1
礼拝,らいはい,raihai,1
寺尾,てらお,terao,1
内野西が丘,うちのにしがおか,uchinonishigaoka,1
荒浜,あらはま,arahama,1
小針,こばり,kobari,1
粟生津,あおうづ,aouzu,1
寺泊,てらどまり,teradomari,1
石地,いしじ,ishiji,1
南吉田,みなみよしだ,minamiyoshida,1
出雲崎,いずもざき,izumozaki,1
新潟,にいがた,niigata,1
川部,かわべ,kawabe,1
青森,あおもり,aomori,1
大館,おおだて,oodate,1
東能代,ひがしのしろ,higashinoshiro,1
大張野,おおばりの,oobarino,1
大鰐温泉,おおわにおんせん,oowanionsen,1
下川沿,しもかわぞい,shimokawazoi,1
大釈迦,だいしゃか,daishaka,1
碇ヶ関,いかりがせき,ikarigaseki,1
富根,とみね,tomine,1
北金岡,きたかなおか,kitakanaoka,1
羽後境,うごさかい,ugosakai,1
糠沢,ぬかざわ,nukazawa,1
羽後飯塚,うごいいづか,ugoiizuka,1
鶴ヶ坂,つるがさか,tsurugasaka,1
鷹ノ巣,たかのす,takanosu,1
陣場,じんば,jinba,1
上飯島,かみいいじま,kamiiijima,1
鯉川,こいかわ,koikawa,1
森岳,もりたけ,moritake,1
四ツ小屋,よつごや,yotsugoya,1
八郎潟,はちろうがた,hachirougata,1
和田,わだ,wada,1
浪岡,なみおか,namioka,1
二ツ井,ふたつい,futatsui,1
長峰,ながみね,nagamine,1
鶴形,つるがた,tsurugata,1
撫牛子,ないじょうし,naijoushi,1
前山,まえやま,maeyama,1
早口,はやぐち,hayaguchi,1
井川さくら,いかわさくら,ikawasakura,1
鹿渡,かど,kado,1
土崎,つちざき,tsuchizaki,1
北常盤,きたときわ,kitatokiwa,1
津軽新城,つがるしんじょう,tsugarushinnjou,1
津軽湯の沢,つがるゆのさわ,tsugaruyunosawa,1
新青森,しんあおもり,shinaomori,1
大曲,おおまがり,oomagari,1
横手,よこて,yokote,1
新庄,しんじょう,shinjou,1
高畠,たかはた,takahata,1
三関,みせき,miseki,1
神宮寺,じんぐうじ,jinguuji,1
かみのやま温泉,かみのやまおんせん,kaminoyamaonsen,1
大滝,おおたき,ootaki,1
芦沢,あしさわ,ashisawa,1
峰吉川,みねよしかわ,mineyoshikawa,1
漆山,うるしやま,urushiyama,1
及位,のぞき,nozoki,1
大沢,おおさわ,oosawa,1
下湯沢,しもゆざわ,shimoyuzawa,1
羽前豊里,うぜんとよさと,uzentoyosato,1
袖崎,そでさき,sodesaki,1
羽前千歳,うぜんちとせ,uzenchitose,1
茂吉記念館前,もきちきねんかんまえ,mokichikinenkanmae,1
大石田,おおいしだ,ooishida,1
舟形,ふながた,funagata,1
真室川,まむろがわ,mamurogawa,1
庭坂,にわさか,niwasaka,1
峠,とうげ,touge,1
刈和野,かりわの,kariwano,1
関根,せきね,sekine,1
さくらんぼ東根,さくらんぼひがしね,sakuranbohigashine,1
湯沢,ゆざわ,yuzawa,1
乱川,みだれがわ,midaregawa,1
南出羽,みなみでわ,minamidewa,1
蔵王,ざおう,zaou,1
板谷,いたや,itaya,1
天童,てんどう,tendou,1
山形,やまがた,yamagata,1
横堀,よこぼり,yokobori,1
院内,いんない,innai,1
上湯沢,かみゆざわ,kamiyuzawa,1
羽前中山,うぜんなかやま,uzennakayama,1
飯詰,いいづめ,iizume,1
釜淵,かまぶち,kamabuchi,1
東根,ひがしね,higashine,1
神町,じんまち,jinmachi,1
北大石田,きたおおいしだ,kitaooishida,1
米沢,よねざわ,yonezawa,1
柳田,やなぎだ,yanagida,1
笹木野,ささきの,sasakino,1
高擶,たかたま,takatama,1
泉田,いずみた,izumita,1
後三年,ごさんねん,gosannnenn,1
十文字,じゅうもんじ,juumonji,1
北山形,きたやまがた,kitayamagata,1
置賜,おきたま,okitama,1
衣笠,きぬがさ,kinugasa,1
久里浜,くりはま,kurihama,1
横須賀,よこすか,yokosuka,1
田浦,たうら,taura,1
東逗子,ひがしずし,higashizushi,1
逗子,ずし,zushi,1
北鎌倉,きたかまくら,kitakamakura,1
東神奈川,ひがしかながわ,higashikanagawa,1
小机,こづくえ,kozukue,1
大口,おおぐち,ooguchi,1
成瀬,なるせ,naruse,1
相模原,さがみはら,sagamihara,1
淵野辺,ふちのべ,fuchinobe,1
相原,あいはら,aihara,1
八王子みなみ野,はちおうじみなみの,hachioujiminamino,1
十日市場,とおかいちば,tookaichiba,1
矢部,やべ,yabe,1
鴨居,かもい,kamoi,1
片倉,かたくら,katakura,1
古淵,こぶち,kobuchi,1
八王子,はちおうじ,hachiouji,1
松尾八幡平,まつおはちまんたい,matsuohachimantai,1
湯瀬温泉,ゆぜおんせん,yuzeonsen,1
八幡平,はちまんたい,hachimantai,1
東大更,ひがしおおぶけ,higashioobuke,1
赤坂田,あかさかた,akasakata,1
兄畑,あにはた,anihata,1
平館,たいらだて,tairadate,1
安比高原,あっぴこうげん,appikougenn,1
横間,よこま,yokoma,1
小屋の畑,こやのはたけ,koyanohatake,1
荒屋新町,あらやしんまち,arayashinmachi,1
田山,たやま,tayama,1
大更,おおぶけ,oobuke,1
末広,すえひろ,suehiro,1
鹿角花輪,かづのはなわ,kazunohanawa,1
陸中大里,りくちゅうおおさと,rikuchuuoosato,1
十二所,じゅうにしょ,juunisho,1
土深井,どぶかい,dobukai,1
柴平,しばひら,shibahira,1
沢尻,さわじり,sawajiri,1
扇田,おうぎだ,ougida,1
東大館,ひがしおおだて,higashioodate,1
十和田南,とわだみなみ,towadaminami,1
大滝温泉,おおたきおんせん,ootakionsen,1
本千葉,ほんちば,honchiba,1
蘇我,そが,soga,1
新茂原,しんもばら,shinmobara,1
八積,やつみ,yatsumi,1
三門,みかど,mikado,1
本納,ほんのう,honnou,1
安房鴨川,あわかもがわ,awakamogawa,1
鵜原,うばら,ubara,1
鎌取,かまとり,kamatori,1
上総一ノ宮,かずさいちのみや,kazusaichinomiya,1
御宿,おんじゅく,onnjuku,1
行川アイランド,なめがわあいらんど,namegawaairanndo,1
茂原,もばら,mobara,1
長者町,ちょうじゃまち,choujamachi,1
東浪見,とらみ,torami,1
安房小湊,あわこみなと,awakominato,1
太東,たいとう,taitou,1
浪花,なみはな,namihana,1
誉田,ほんだ,honda,1
勝浦,かつうら,katsuura,1
土気,とけ,toke,1
安房天津,あわあまつ,awaamatsu,1
上総興津,かずさおきつ,kazusaokitsu,1
大網,おおあみ,ooami,1
晴山,はるやま,haruyama,1
綾織,あやおり,ayaori,1
上有住,かみありす,kamiarisu,1
青笹,あおざさ,aozasa,1
岩手二日町,いわてふつかまち,iwatefutsukamachi,1
小佐野,こさの,kosano,1
土沢,つちざわ,tsuchizawa,1
新花巻,しんはなまき,shinhanamaki,1
松倉,まつくら,matsukura,1
遠野,とおの,toono,1
柏木平,かしわぎだいら,kashiwagidaira,1
洞泉,どうせん,dousenn,1
荒谷前,あらやまえ,arayamae,1
岩手上郷,いわてかみごう,iwatekamigou,1
陸中大橋,りくちゅうおおはし,rikuchuuoohashi,1
宮守,みやもり,miyamori,1
鱒沢,ますざわ,masuzawa,1
小山田,おやまだ,oyamada,1
平倉,ひらくら,hirakura,1
花巻,はなまき,hanamaki,1
足ヶ瀬,あしがせ,ashigase,1
似内,にたない,nitanai,1
岩根橋,いわねばし,iwanebashi,1
のの岳,ののたけ,nonotake,1
陸前豊里,りくぜんとよさと,rikuzentoyosato,1
和渕,わぶち,wabuchi,1
柳津,やないづ,yanaizu,1
御岳堂,みたけどう,mitakedou,1
前谷地,まえやち,maeyachi,1
木更津,きさらづ,kisarazu,1
東横田,ひがしよこた,higashiyokota,1
小櫃,おびつ,obitsu,1
上総亀山,かずさかめやま,kazusakameyama,1
上総清川,かずさきよかわ,kazusakiyokawa,1
久留里,くるり,kururi,1
平山,ひらやま,hirayama,1
上総松丘,かずさまつおか,kazusamatsuoka,1
下郡,しもごおり,shimogoori,1
横田,よこた,yokota,1
東清川,ひがしきよかわ,higashikiyokawa,1
馬来田,まくた,makuta,1
祇園,ぎおん,gion,1
俵田,たわらだ,tawarada,1
新習志野,しんならしの,shinnarashino,1
市川塩浜,いちかわしおはま,ichikawashiohama,1
稲毛海岸,いなげかいがん,inagekaigan,1
検見川浜,けみがわはま,kemigawahama,1
南船橋,みなみふなばし,minamifunabashi,1
海浜幕張,かいひんまくはり,kaihinmakuhari,1
二俣新町,ふたまたしんまち,futamatashinmachi,1
舞浜,まいはま,maihama,1
越中島,えっちゅうじま,ecchuujima,1
新浦安,しんうらやす,shinurayasu,1
葛西臨海公園,かさいりんかいこうえん,kasairinkaikouen,1
潮見,しおみ,shiomi,1
武蔵引田,むさしひきだ,musashihikida,1
武蔵五日市,むさしいつかいち,musashiitsukaichi,1
武蔵増戸,むさしますこ,musashimasuko,1
熊川,くまがわ,kumagawa,1
秋川,あきがわ,akigawa,1
東秋留,ひがしあきる,higashiakiru,1
林崎,はやしざき,hayashizaki,1
松神,まつかみ,matsukami,1
向能代,むかいのしろ,mukainoshiro,1
陸奥沢辺,むつさわべ,mutsusawabe,1
あきた白神,あきたしらかみ,akitashirakami,1
大戸瀬,おおどせ,oodose,1
広戸,ひろと,hiroto,1
鰺ヶ沢,あじがさわ,ajigasawa,1
白神岳登山口,しらかみだけとざんぐち,shirakamidaketozanguchi,1
沢目,さわめ,sawame,1
藤崎,ふじさき,fujisaki,1
陸奥赤石,むつあかいし,mutsuakaishi,1
越水,こしみず,koshimizu,1
八森,はちもり,hachimori,1
東八森,ひがしはちもり,higashihachimori,1
北能代,きたのしろ,kitanoshiro,1
能代,のしろ,noshiro,1
鳴沢,なるさわ,narusawa,1
風合瀬,かそせ,kasose,1
ウェスパ椿山,うぇすぱつばきやま,wesupatsubakiyama,1
岩館,いわだて,iwadate,1
追良瀬,おいらせ,oirase,1
板柳,いたやなぎ,itayanagi,1
大間越,おおまごし,oomagoshi,1
陸奥森田,むつもりた,mutsumorita,1
北金ヶ沢,きたかねがさわ,kitakanegasawa,1
横磯,よこいそ,yokoiso,1
陸奥柳田,むつやなぎた,mutsuyanagita,1
驫木,とどろき,todoroki,1
艫作,へなし,henashi,1
千畳敷,せんじょうじき,senjoujiki,1
木造,きづくり,kidukuri,1
五所川原,ごしょがわら,goshogawara,1
鳥形,とりがた,torigata,1
鶴泊,つるどまり,tsurudomari,1
滝ノ間,たきのま,takinoma,1
陸奥岩崎,むついわさき,mutsuiwasaki,1
陸奥鶴田,むつつるだ,mutsutsuruda,1
深浦,ふかうら,fukaura,1
十二湖,じゅうにこ,juuniko,1
渋川,しぶかわ,shibukawa,1
郷原,ごうばら,goubara,1
小野上温泉,おのがみおんせん,onogamionsen,1
矢倉,やぐら,yagura,1
市城,いちしろ,ichishiro,1
岩島,いわしま,iwashima,1
小野上,おのがみ,onogami,1
川原湯温泉,かわらゆおんせん,kawarayuonsen,1
群馬原町,ぐんまはらまち,gunmaharamachi,1
祖母島,うばしま,ubashima,1
中之条,なかのじょう,nakanojou,1
群馬大津,ぐんまおおつ,gunmaootsu,1
長野原草津口,ながのはらくさつぐち,naganoharakusatsuguchi,1
万座・鹿沢口,まんざ・かざわぐち,manza・kazawaguchi,1
羽根尾,はねお,haneo,1
大前,おおまえ,oomae,1
袋倉,ふくろぐら,fukurogura,1
籠原,かごはら,kagohara,1
神保原,じんぼはら,jinbohara,1
倉賀野,くらがの,kuragano,1
深谷,ふかや,fukaya,1
本庄,ほんじょう,honjou,1
岡部,おかべ,okabe,1
上尾,あげお,ageo,1
宮原,みやはら,miyahara,1
北上尾,きたあげお,kitaageo,1
桶川,おけがわ,okegawa,1
鴻巣,こうのす,kounosu,1
北本,きたもと,kitamoto,1
吹上,ふきあげ,fukiage,1
北鴻巣,きたこうのす,kitakounosu,1
行田,ぎょうだ,gyouda,1
山手,やまて,yamate,1
石川町,いしかわちょう,ishikawachou,1
洋光台,ようこうだい,youkoudai,1
根岸,ねぎし,negishi,1
磯子,いそご,isogo,1
本郷台,ほんごうだい,hongoudai,1
港南台,こうなんだい,kounandai,1
左沢,あてらざわ,aterazawa,1
羽前金沢,うぜんかねざわ,uzennkanezawa,1
南寒河江,みなみさがえ,minamisagae,1
西寒河江,にしさがえ,nishisagae,1
羽前高松,うぜんたかまつ,uzentakamatsu,1
柴橋,しばはし,shibahashi,1
寒河江,さがえ,sagae,1
羽前山辺,うぜんやまべ,uzenyamabe,1
羽前長崎,うぜんながさき,uzennagasaki,1
東金井,ひがしかない,higashikanai,1
田端,たばた,tabata,1
目白,めじろ,mejiro,1
新大久保,しんおおくぼ,shinookubo,1
原宿,はらじゅく,harajuku,1
山岸,やまぎし,yamagishi,1
千徳,せんとく,sentoku,1
箱石,はこいし,hakoishi,1
磯鶏,そけい,sokei,1
茂市,もいち,moichi,1
区界,くざかい,kuzakai,1
松草,まつくさ,matsukusa,1
上米内,かみよない,kamiyonai,1
上盛岡,かみもりおか,kamimorioka,1
花原市,けばらいち,kebaraichi,1
蟇目,ひきめ,hikime,1
鵜住居,うのすまい,unosumai,1
吉里吉里,きりきり,kirikiri,1
陸中川井,りくちゅうかわい,rikuchuukawai,1
腹帯,はらたい,haratai,1
大槌,おおつち,ootsuchi,1
浪板海岸,なみいたかいがん,namiitakaigan,1
両石,りょういし,ryouishi,1
岩手船越,いわてふなこし,iwatefunakoshi,1
陸中山田,りくちゅうやまだ,rikuchuuyamada,1
香取,かとり,katori,1
十二橋,じゅうにきょう,juunikyou,1
鹿島神宮,かしまじんぐう,kashimajinguu,1
潮来,いたこ,itako,1
延方,のぶかた,nobukata,1
冠着,かむりき,kamuriki,1
聖高原,ひじりこうげん,hijirikougen,1
坂北,さかきた,sakakita,1
姨捨,おばすて,obasute,1
明科,あかしな,akashina,1
村井,むらい,murai,1
稲荷山,いなりやま,inariyama,1
南松本,みなみまつもと,minamimatsumoto,1
田沢,たざわ,tazawa,1
広丘,ひろおか,hirooka,1
青沼,あおぬま,aonuma,1
美里,みさと,misato,1
龍岡城,たつおかじょう,tatsuokajou,1
三岡,みつおか,mitsuoka,1
北中込,きたなかごみ,kitanakagomi,1
乙女,おとめ,otome,1
中込,なかごみ,nakagomi,1
岩村田,いわむらだ,iwamurada,1
佐久平,さくだいら,sakudaira,1
中佐都,なかさと,nakasato,1
東小諸,ひがしこもろ,higashikomoro,1
滑津,なめづ,namedu,1
太田部,おおたべ,ootabe,1
臼田,うすだ,usuda,1
小淵沢,こぶちざわ,kobuchizawa,1
海瀬,かいせ,kaise,1
松原湖,まつばらひろし,matsubarahiroshi,1
小海,こうみ,koumi,1
海尻,うみじり,umijiri,1
甲斐大泉,かいおおいずみ,kaiooizumi,1
信濃川上,しなのかわかみ,shinanokawakami,1
佐久海ノ口,さくうみのくち,sakuuminokuchi,1
清里,きよさと,kiyosato,1
馬流,まながし,managashi,1
野辺山,のべやま,nobeyama,1
甲斐小泉,かいこいずみ,kaikoizumi,1
羽黒下,はぐろした,haguroshita,1
八千穂,やちほ,yachiho,1
佐久広瀬,さくひろせ,sakuhirose,1
浦佐,うらさ,urasa,1
長岡,ながおか,nagaoka,1
燕三条,つばめさんじょう,tsubamesanjou,1
上毛高原,じょうもうこうげん,joumoukougen,1
本庄早稲田,ほんじょうわせだ,honjouwaseda,1
越後湯沢,えちごゆざわ,echigoyuzawa,1
石打,いしうち,ishiuchi,1
ガーラ湯沢,がーらゆざわ,ga-rayuzawa,1
北堀之内,きたほりのうち,kitahorinouchi,1
塩沢,しおざわ,shiozawa,1
上越国際スキー場前,じょうえつこくさいすきーじょうまえ,jouetsukokusaisuki-joumae,1
五日町,いつかまち,itsukamachi,1
八色,やいろ,yairo,1
六日町,むいかまち,muikamachi,1
越後滝谷,えちごたきだに,echigotakidani,1
小千谷,おぢや,odiya,1
越後堀之内,えちごほりのうち,echigohorinouchi,1
越後川口,えちごかわぐち,echigokawaguchi,1
小出,こいで,koide,1
新前橋,しんまえばし,shinmaebashi,1
高崎問屋町,たかさきといやまち,takasakitoiyamachi,1
